alpha0_multiplier,alpha0_value,term,z_score,log_odds_delta
2.0,18228.0,observed,0.28399298057907874,0.10999174770926068
2.0,18228.0,obstacles,0.15241115068353767,0.10161189366674606
2.0,18228.0,obtain,0.405920766104617,0.30733066771421136
2.0,18228.0,obtained,-0.5212283337565176,-0.446192888961626
2.0,18228.0,occupational,-0.619328866411431,-0.4462053685941001
2.0,18228.0,occurring,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,october,0.5921605140301063,0.48675123822582833
2.0,18228.0,offer,-1.0503287271250428,-0.28691910946242594
2.0,18228.0,offer actionable,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,offer guidance,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,offer insights,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,offer practical,-0.45579367099870777,-0.4461857580616684
2.0,18228.0,offer valuable,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,offered,-0.04907724737037675,-0.029199402853663514
2.0,18228.0,offering,-1.5491020598968064,-0.44643012338904686
2.0,18228.0,offering comprehensive,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,offering insights,-0.5212283337565176,-0.446192888961626
2.0,18228.0,offering new,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,offering personalized,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,offering practical,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,offering valuable,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,offers,-1.4882182964673454,-0.33832951772363895
2.0,18228.0,offers actionable,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,offers implications,0.8656704016509897,0.7929433826436014
2.0,18228.0,offers insights,-0.473001335868184,-0.44618754076493516
2.0,18228.0,offers new,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,offers novel,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,offers opportunities,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,offers practical,-0.5510408888610442,-0.4461964544984962
2.0,18228.0,offers promising,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,offers theoretical,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,offers valuable,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,offline,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,offloading,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,old,3.0615493949955144,1.892746950280138
2.0,18228.0,older,-0.9875175644273217,-0.4462713441561412
2.0,18228.0,older adults,-0.668962323317765,-0.4462125001312689
2.0,18228.0,oman,-0.3792371972776813,-0.446178627393401
2.0,18228.0,ones,0.405920766104617,0.30733066771421136
2.0,18228.0,ongoing,-0.817520144526803,-0.3016753793973086
2.0,18228.0,ongoing debate,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,ongoing discourse,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,ongoing professional,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,online,1.4229842613692347,0.28445659201194307
2.0,18228.0,online platform,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,online questionnaire,-0.5363416735941754,-0.446194671722818
2.0,18228.0,online survey,-0.23868861183289533,-0.12656820400692403
2.0,18228.0,opacity,-0.3792371972776813,-0.446178627393401
2.0,18228.0,opaque,1.756483841346461,1.3167555556840291
2.0,18228.0,open,0.43133521914364076,0.14867519065883705
2.0,18228.0,open resources,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,open-ended,-0.1813735446790309,-0.09964393280512773
2.0,18228.0,open-ended questions,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,open-ended responses,0.8656704016509897,0.7929433826436014
2.0,18228.0,open-source,0.992316594679032,0.9534599543911053
2.0,18228.0,openai,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,opening,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,openness,2.1324362297743304,1.0536017091301737
2.0,18228.0,opens,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,operate,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,operating,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,operation,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,operational,-0.7585562234599491,-0.4462267639008317
2.0,18228.0,operational efficiency,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,operationalized,0.992316594679032,0.9534599543911053
2.0,18228.0,operations,-0.77934866255305,-0.4462303299880652
2.0,18228.0,opinion,0.5232187435461071,0.4176070634021638
2.0,18228.0,opinions,0.37532583665688857,0.18768552775106961
2.0,18228.0,opportunities,-0.3200183474553525,-0.04819682679823156
2.0,18228.0,opportunities challenges,-0.42408136838083205,-0.12934186527171132
2.0,18228.0,opportunities enhance,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,opportunities personalized,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,opportunities presented,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,opportunities risks,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,opportunities threats,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,opportunity,0.041318400813724274,0.018191183239425257
2.0,18228.0,opposed,0.992316594679032,0.9534599543911053
2.0,18228.0,optimal,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,optimise,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,optimism,-0.5212283337565176,-0.446192888961626
2.0,18228.0,optimistic,0.3551603419096576,0.2625253054996488
2.0,18228.0,optimization,-0.04907724737037675,-0.029199402853663514
2.0,18228.0,optimize,-0.29156397037378295,-0.14958340499023848
2.0,18228.0,optimized,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,optimizing,-0.14021975361517364,-0.07899548432833292
2.0,18228.0,options,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,order,1.409547050296449,0.42695235844955803
2.0,18228.0,organisations,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,organization,0.7399843456175047,0.4176303735433553
2.0,18228.0,organizational,-0.4844639918391369,-0.22001108251618007
2.0,18228.0,organizations,1.1073466498338647,0.3495828387569073
2.0,18228.0,organize,0.5921605140301063,0.48675123822582833
2.0,18228.0,organized,1.3094600440815498,0.8676683078628322
2.0,18228.0,organizing,0.670285480421892,0.5689583022948312
2.0,18228.0,orientation,-0.09627934531135551,-0.05569814076338453
2.0,18228.0,orientations,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,oriented,1.3094600440815498,0.8676683078628322
2.0,18228.0,original,-0.6808060039648907,-0.4462142830517717
2.0,18228.0,originality,-1.0349699158945513,-0.446282044764823
2.0,18228.0,originality value,-0.8574973668730902,-0.4462445949164344
2.0,18228.0,outcome,0.5374093524670883,0.2842301511655059
2.0,18228.0,outcomes,-0.2356739240639574,-0.04173315789073051
2.0,18228.0,outdated,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,outline,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,outlined,-0.3792371972776813,-0.446178627393401
2.0,18228.0,outlines,0.24012965277573256,0.11426162374559645
2.0,18228.0,outlining,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,outlook,1.5077653284664974,1.0535354755568296
2.0,18228.0,outperformed,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,output,-0.722755521691812,-0.28262970203666615
2.0,18228.0,output quality,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,outputs,-1.219486301661795,-0.4463284200976281
2.0,18228.0,outside,0.8909043378299212,0.5260117360771996
2.0,18228.0,outside classroom,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,over-reliance,-0.37176548380721813,-0.18133011018289658
2.0,18228.0,over-reliance ai-generated,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,overall,0.37349583453358154,0.10165715249332852
2.0,18228.0,overall positive,0.8656704016509897,0.7929433826436014
2.0,18228.0,overarching,0.5232187435461071,0.4176070634021638
2.0,18228.0,overcome,0.5023069385708337,0.262543267865599
2.0,18228.0,overcome challenges,0.992316594679032,0.9534599543911053
2.0,18228.0,overcoming,-0.5510408888610442,-0.4461964544984962
2.0,18228.0,overload,-0.48960485328975367,-0.4461893234826846
2.0,18228.0,overlooked,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,overlooking,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,overreliance,-0.7371782502012769,-0.4462231978715341
2.0,18228.0,oversight,-0.35641891763994693,-0.1755394070533729
2.0,18228.0,overview,0.3463524915899447,0.13672682510372525
2.0,18228.0,overview current,0.992316594679032,0.9534599543911053
2.0,18228.0,owing,0.992316594679032,0.9534599543911053
2.0,18228.0,ownership,0.3551603419096576,0.2625253054996488
2.0,18228.0,pace,0.22523071678640638,0.1560441366620644
2.0,18228.0,paid,0.3085195086417394,0.22293430490920585
2.0,18228.0,paired,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,pakistan,-0.6321024029929675,-0.44620715145666523
2.0,18228.0,palestine,-0.3792371972776813,-0.446178627393401
2.0,18228.0,pandemic,0.405920766104617,0.30733066771421136
2.0,18228.0,panel,1.8025113831437618,1.0183996738450904
2.0,18228.0,papers,0.19169853758503586,0.08955103296733391
2.0,18228.0,papers included,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,para,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,paradigm,-0.77934866255305,-0.4462303299880652
2.0,18228.0,paradigm shift,-0.5212283337565176,-0.446192888961626
2.0,18228.0,paradigms,-0.6321024029929675,-0.44620715145666523
2.0,18228.0,paradox,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,parallel,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,parameters,0.4615958524677643,0.3585086473686854
2.0,18228.0,paramount,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,paraphrasing,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,parental,-0.7151622354725317,-0.4462196319001759
2.0,18228.0,parents,2.5227088007367224,0.7629583485405664
2.0,18228.0,partial,-0.8290541561980938,-0.4462392454596529
2.0,18228.0,partial squares,-0.6924473232971745,-0.4462160659867571
2.0,18228.0,partially,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,participant,-0.14021975361517364,-0.07899548432833292
2.0,18228.0,participants,0.7382266104626246,0.10519625945283284
2.0,18228.0,participants completed,0.76020076442069,0.6686947793520712
2.0,18228.0,participants expressed,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,participants included,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,participants perceptions,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,participants reported,0.405920766104617,0.30733066771421136
2.0,18228.0,participate,0.4363441392059964,0.222950484596522
2.0,18228.0,participated,-0.6173680760922493,-0.2577999781566582
2.0,18228.0,participated online,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,participating,0.3085195086417394,0.22293430490920585
2.0,18228.0,participation,-0.25653730626403426,-0.09965806530288468
2.0,18228.0,participatory,-0.7690226350521328,-0.44622854693720626
2.0,18228.0,participatory design,-0.5056637384888334,-0.44619110621491487
2.0,18228.0,particular,1.1795703524691488,0.3773479546734899
2.0,18228.0,particular emphasis,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,particular focus,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,particularly,-0.38942426540007036,-0.07010455995685572
2.0,18228.0,particularly areas,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,particularly chatgpt,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,particularly concerning,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,particularly context,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,particularly generative,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,particularly large,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,particularly regarding,-0.3792371972776813,-0.446178627393401
2.0,18228.0,partner,-0.5363416735941754,-0.446194671722818
2.0,18228.0,partners,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,partnership,-0.45579367099870777,-0.4461857580616684
2.0,18228.0,partnerships,-0.11862498114828353,-0.06770915783353715
2.0,18228.0,parts,0.5921605140301063,0.48675123822582833
2.0,18228.0,passive,-0.5212283337565176,-0.446192888961626
2.0,18228.0,past,0.05771462951729484,0.03652106984279868
2.0,18228.0,past decade,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,path,-0.11862498114828353,-0.06770915783353715
2.0,18228.0,paths,-0.619328866411431,-0.4462053685941001
2.0,18228.0,pathway,0.31855008301609034,0.15605675086176873
2.0,18228.0,pathways,-0.8940170948626013,-0.44625172772829025
2.0,18228.0,patient,-1.0735365002122832,-0.34092708825040763
2.0,18228.0,patient care,-0.848122140497665,-0.44624281174968417
2.0,18228.0,patient outcomes,0.4615958524677643,0.3585086473686854
2.0,18228.0,patient safety,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,patients,0.291571618012734,0.14142998872922696
2.0,18228.0,pattern,0.5232187435461071,0.4176070634021638
2.0,18228.0,patterns,-0.2805520643509563,-0.07902718993338453
2.0,18228.0,paving,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,paving way,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,paying,0.992316594679032,0.9534599543911053
2.0,18228.0,pbl,-0.5929575068844598,-0.44620180291240885
2.0,18228.0,pearson,-0.48960485328975367,-0.4461893234826846
2.0,18228.0,pearson correlation,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,pedagogic,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,pedagogical,-0.24058564108895442,-0.036677338730161324
2.0,18228.0,pedagogical approaches,0.5023069385708337,0.262543267865599
2.0,18228.0,pedagogical challenges,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,pedagogical content,0.61251409041841,0.33205787116754415
2.0,18228.0,pedagogical design,-0.5056637384888334,-0.44619110621491487
2.0,18228.0,pedagogical designs,0.8656704016509897,0.7929433826436014
2.0,18228.0,pedagogical ethical,-0.3792371972776813,-0.446178627393401
2.0,18228.0,pedagogical frameworks,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,pedagogical implications,-0.4379106446849765,-0.44618397537288246
2.0,18228.0,pedagogical innovation,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,pedagogical practices,-0.6808060039648907,-0.4462142830517717
2.0,18228.0,pedagogical strategies,-0.11862498114828353,-0.06770915783353715
2.0,18228.0,pedagogical tool,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,pedagogical value,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,pedagogically,-0.619328866411431,-0.4462053685941001
2.0,18228.0,pedagogically sound,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,pedagogies,0.9529629227998685,0.37253533194843946
2.0,18228.0,pedagogy,-0.36290147843394227,-0.0996863423382548
2.0,18228.0,peer,-0.4974713559815061,-0.22406343026903386
2.0,18228.0,peer review,-0.4379106446849765,-0.44618397537288246
2.0,18228.0,peer-reviewed,0.4052644049932316,0.2048241219576994
2.0,18228.0,peer-reviewed articles,0.9479715930008411,0.5689851774023076
2.0,18228.0,peers,0.0019918906222809707,0.0012209729770020772
2.0,18228.0,people,5.454213154452372,0.9803880271195498
2.0,18228.0,perceive,1.1795703524691488,0.3773479546734899
2.0,18228.0,perceive chatgpt,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,perceived,-1.1527245293871022,-0.19439979074230251
2.0,18228.0,perceived autonomy,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,perceived behavioral,1.224289819394525,0.79297382254361
2.0,18228.0,perceived benefits,-0.606286481078922,-0.44620358574601227
2.0,18228.0,perceived ease,-0.5793221627562171,-0.44620002009328985
2.0,18228.0,perceived effectiveness,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,perceived relevance,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,perceived risk,-0.3997527027692601,-0.4461804100387461
2.0,18228.0,perceived trust,-0.35754682997434495,-0.44617684476253316
2.0,18228.0,perceived usefulness,-0.848122140497665,-0.44624281174968417
2.0,18228.0,perceived value,-0.45579367099870777,-0.4461857580616684
2.0,18228.0,perceiving,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,percent,0.5921605140301063,0.48675123822582833
2.0,18228.0,percentage,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,perception,-0.030821242270773836,-0.008372125874621439
2.0,18228.0,perception generative,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,perceptions,-0.8335378752540588,-0.12747230827675082
2.0,18228.0,perceptions attitudes,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,perceptions chatgpt,-0.5212283337565176,-0.446192888961626
2.0,18228.0,perceptions experiences,-0.3792371972776813,-0.446178627393401
2.0,18228.0,perceptions genai,-0.3792371972776813,-0.446178627393401
2.0,18228.0,perceptions generative,-0.5056637384888334,-0.44619110621491487
2.0,18228.0,perceptions higher,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,perceptions integration,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,perceptions regarding,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,perceptual,-0.41926584686358626,-0.44618219269857207
2.0,18228.0,perform,-0.45579367099870777,-0.4461857580616684
2.0,18228.0,performance,-1.3476809440314188,-0.2941868706260493
2.0,18228.0,performance expectancy,-0.5793221627562171,-0.44620002009328985
2.0,18228.0,performed,0.19169853758503586,0.08955103296733391
2.0,18228.0,performing,0.76020076442069,0.6686947793520712
2.0,18228.0,period,-0.4379106446849765,-0.44618397537288246
2.0,18228.0,peripheral,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,permeates,0.992316594679032,0.9534599543911053
2.0,18228.0,permeating,-0.3344530981224528,-0.44617506214614977
2.0,18228.0,perpetuate,0.670285480421892,0.5689583022948312
2.0,18228.0,perplexity,-0.3096421635556053,-0.4461732795442437
2.0,18228.0,persist,-0.5363416735941754,-0.446194671722818
2.0,18228.0,persistent,-0.5653582819806661,-0.44619823728864993
2.0,18228.0,persists,-0.2826622002375426,-0.44617149695681313
2.0,18228.0,person,0.5921605140301063,0.48675123822582833
2.0,18228.0,personal,0.08661858290404904,0.02718290365963405
2.0,18228.0,personalised,-0.7690226350521328,-0.44622854693720626
2.0,18228.0,personality,-0.5510408888610442,-0.4461964544984962
2.0,18228.0,personality traits,-0.45579367099870777,-0.4461857580616684
